MeasureID,GeoType,GeoID,Time,ban_summary_flag,Value,CI,Note,DisplayValue,MeasureName
655,Borough,1,2015-2017,0,34.3,,,34.3,"Ozone asthma hospitalizations (children), Estimated annual rate (under age 18)"
655,Borough,1,2012-2014,0,45.0,,,45.0,"Ozone asthma hospitalizations (children), Estimated annual rate (under age 18)"
655,Borough,1,2009-2011,0,37.8,,,37.8,"Ozone asthma hospitalizations (children), Estimated annual rate (under age 18)"
655,Borough,1,2005-2007,0,34.1,,,34.1,"Ozone asthma hospitalizations (children), Estimated annual rate (under age 18)"
655,Borough,2,2015-2017,0,16.5,,,16.5,"Ozone asthma hospitalizations (children), Estimated annual rate (under age 18)"
655,Borough,2,2012-2014,0,21.3,,,21.3,"Ozone asthma hospitalizations (children), Estimated annual rate (under age 18)"
655,Borough,2,2009-2011,0,20.9,,,20.9,"Ozone asthma hospitalizations (children), Estimated annual rate (under age 18)"
655,Borough,2,2005-2007,0,21.1,,,21.1,"Ozone asthma hospitalizations (children), Estimated annual rate (under age 18)"
655,Borough,3,2015-2017,0,18.0,,,18.0,"Ozone asthma hospitalizations (children), Estimated annual rate (under age 18)"
655,Borough,3,2012-2014,0,20.6,,,20.6,"Ozone asthma hospitalizations (children), Estimated annual rate (under age 18)"
655,Borough,3,2009-2011,0,19.9,,,19.9,"Ozone asthma hospitalizations (children), Estimated annual rate (under age 18)"
655,Borough,3,2005-2007,0,20.1,,,20.1,"Ozone asthma hospitalizations (children), Estimated annual rate (under age 18)"
655,Borough,4,2015-2017,0,11.4,,,11.4,"Ozone asthma hospitalizations (children), Estimated annual rate (under age 18)"
655,Borough,4,2012-2014,0,15.5,,,15.5,"Ozone asthma hospitalizations (children), Estimated annual rate (under age 18)"
655,Borough,4,2009-2011,0,17.0,,,17.0,"Ozone asthma hospitalizations (children), Estimated annual rate (under age 18)"
655,Borough,4,2005-2007,0,17.1,,,17.1,"Ozone asthma hospitalizations (children), Estimated annual rate (under age 18)"
655,Borough,5,2015-2017,0,11.2,,,11.2,"Ozone asthma hospitalizations (children), Estimated annual rate (under age 18)"
655,Borough,5,2012-2014,0,12.3,,,12.3,"Ozone asthma hospitalizations (children), Estimated annual rate (under age 18)"
655,Borough,5,2009-2011,0,12.5,,,12.5,"Ozone asthma hospitalizations (children), Estimated annual rate (under age 18)"
655,Borough,5,2005-2007,0,11.7,,,11.7,"Ozone asthma hospitalizations (children), Estimated annual rate (under age 18)"
655,UHF42,101,2015-2017,0,15.1,,,15.1,"Ozone asthma hospitalizations (children), Estimated annual rate (under age 18)"
655,UHF42,101,2012-2014,0,22.7,,,22.7,"Ozone asthma hospitalizations (children), Estimated annual rate (under age 18)"
655,UHF42,101,2009-2011,0,22.3,,,22.3,"Ozone asthma hospitalizations (children), Estimated annual rate (under age 18)"
655,UHF42,101,2005-2007,0,19.4,,,19.4,"Ozone asthma hospitalizations (children), Estimated annual rate (under age 18)"
655,UHF42,102,2015-2017,0,33.3,,,33.3,"Ozone asthma hospitalizations (children), Estimated annual rate (under age 18)"
655,UHF42,102,2012-2014,0,42.4,,,42.4,"Ozone asthma hospitalizations (children), Estimated annual rate (under age 18)"
655,UHF42,102,2009-2011,0,32.2,,,32.2,"Ozone asthma hospitalizations (children), Estimated annual rate (under age 18)"
655,UHF42,102,2005-2007,0,28.1,,,28.1,"Ozone asthma hospitalizations (children), Estimated annual rate (under age 18)"
655,UHF42,103,2015-2017,0,39.1,,,39.1,"Ozone asthma hospitalizations (children), Estimated annual rate (under age 18)"
