MeasureID,GeoType,GeoID,Time,ban_summary_flag,Value,CI,Note,DisplayValue,MeasureName
30,Borough,1,2020,0,51000.0,,,"51,000","Asthma (adults), Number"
30,Borough,1,2019,0,64000.0,,,"64,000","Asthma (adults), Number"
30,Borough,1,2018,0,71000.0,,,"71,000","Asthma (adults), Number"
30,Borough,1,2017,0,74000.0,,,"74,000","Asthma (adults), Number"
30,Borough,1,2016,0,66000.0,,,"66,000","Asthma (adults), Number"
30,Borough,1,2015,0,81000.0,,,"81,000","Asthma (adults), Number"
30,Borough,1,2014,0,48000.0,,,"48,000","Asthma (adults), Number"
30,Borough,1,2013,0,60000.0,,,"60,000","Asthma (adults), Number"
30,Borough,1,2012,0,76000.0,,,"76,000","Asthma (adults), Number"
30,Borough,1,2011,0,69000.0,,,"69,000","Asthma (adults), Number"
30,Borough,1,2010,0,54000.0,,,"54,000","Asthma (adults), Number"
30,Borough,1,2009,0,61000.0,,,"61,000","Asthma (adults), Number"
30,Borough,1,2008,0,76000.0,,,"76,000","Asthma (adults), Number"
30,Borough,1,2007,0,46000.0,,,"46,000","Asthma (adults), Number"
30,Borough,1,2006,0,69000.0,,,"69,000","Asthma (adults), Number"
30,Borough,1,2004,0,70000.0,,,"70,000","Asthma (adults), Number"
30,Borough,1,2003,0,52000.0,,,"52,000","Asthma (adults), Number"
30,Borough,2,2020,0,73000.0,,,"73,000","Asthma (adults), Number"
30,Borough,2,2019,0,103000.0,,,"103,000","Asthma (adults), Number"
30,Borough,2,2018,0,72000.0,,,"72,000","Asthma (adults), Number"
30,Borough,2,2017,0,73000.0,,,"73,000","Asthma (adults), Number"
30,Borough,2,2016,0,78000.0,,,"78,000","Asthma (adults), Number"
30,Borough,2,2015,0,106000.0,,,"106,000","Asthma (adults), Number"
30,Borough,2,2014,0,59000.0,,,"59,000","Asthma (adults), Number"
30,Borough,2,2013,0,79000.0,,,"79,000","Asthma (adults), Number"
30,Borough,2,2012,0,82000.0,,,"82,000","Asthma (adults), Number"
30,Borough,2,2011,0,86000.0,,,"86,000","Asthma (adults), Number"
30,Borough,2,2010,0,56000.0,,,"56,000","Asthma (adults), Number"
30,Borough,2,2009,0,71000.0,,,"71,000","Asthma (adults), Number"
30,Borough,2,2008,0,70000.0,,,"70,000","Asthma (adults), Number"
30,Borough,2,2007,0,74000.0,,,"74,000","Asthma (adults), Number"
30,Borough,2,2006,0,89000.0,,,"89,000","Asthma (adults), Number"
30,Borough,2,2004,0,100000.0,,,"100,000","Asthma (adults), Number"
30,Borough,2,2003,0,69000.0,,,"69,000","Asthma (adults), Number"
30,Borough,3,2020,0,56000.0,,,"56,000","Asthma (adults), Number"
30,Borough,3,2019,0,61000.0,,,"61,000","Asthma (adults), Number"
30,Borough,3,2018,0,73000.0,,,"73,000","Asthma (adults), Number"
30,Borough,3,2017,0,61000.0,,,"61,000","Asthma (adults), Number"
30,Borough,3,2016,0,55000.0,,,"55,000","Asthma (adults), Number"
30,Borough,3,2015,0,81000.0,,,"81,000","Asthma (adults), Number"
30,Borough,3,2014,0,55000.0,,,"55,000","Asthma (adults), Number"
30,Borough,3,2013,0,56000.0,,,"56,000","Asthma (adults), Number"
30,Borough,3,2012,0,56000.0,,,"56,000","Asthma (adults), Number"
30,Borough,3,2011,0,44000.0,,,"44,000","Asthma (adults), Number"
30,Borough,3,2010,0,56000.0,,,"56,000","Asthma (adults), Number"
30,Borough,3,2009,0,33000.0,,,"33,000","Asthma (adults), Number"
30,Borough,3,2008,0,76000.0,,,"76,000","Asthma (adults), Number"
30,Borough,3,2007,0,57000.0,,,"57,000","Asthma (adults), Number"
30,Borough,3,2006,0,82000.0,,,"82,000","Asthma (adults), Number"
30,Borough,3,2004,0,53000.0,,,"53,000","Asthma (adults), Number"
30,Borough,3,2003,0,51000.0,,,"51,000","Asthma (adults), Number"
30,Borough,4,2020,0,46000.0,,,"46,000","Asthma (adults), Number"
30,Borough,4,2019,0,48000.0,,,"48,000","Asthma (adults), Number"
30,Borough,4,2018,0,68000.0,,,"68,000","Asthma (adults), Number"
30,Borough,4,2017,0,76000.0,,,"76,000","Asthma (adults), Number"
30,Borough,4,2016,0,91000.0,,,"91,000","Asthma (adults), Number"
30,Borough,4,2015,0,99000.0,,,"99,000","Asthma (adults), Number"
30,Borough,4,2014,0,59000.0,,,"59,000","Asthma (adults), Number"
30,Borough,4,2013,0,44000.0,,,"44,000","Asthma (adults), Number"
30,Borough,4,2012,0,63000.0,,,"63,000","Asthma (adults), Number"
30,Borough,4,2011,0,64000.0,,,"64,000","Asthma (adults), Number"
30,Borough,4,2010,0,44000.0,,,"44,000","Asthma (adults), Number"
30,Borough,4,2009,0,69000.0,,,"69,000","Asthma (adults), Number"
30,Borough,4,2008,0,83000.0,,,"83,000","Asthma (adults), Number"
30,Borough,4,2007,0,71000.0,,,"71,000","Asthma (adults), Number"
30,Borough,4,2006,0,64000.0,,,"64,000","Asthma (adults), Number"
