MeasureID,GeoType,GeoID,Time,ban_summary_flag,Value,CI,Note,DisplayValue,MeasureName
653,Borough,1,2015-2017,0,177.5,,,177.5,"Ozone asthma ED visits (children), Estimated annual rate (under age 18)"
653,Borough,1,2012-2014,0,210.4,,,210.4,"Ozone asthma ED visits (children), Estimated annual rate (under age 18)"
653,Borough,1,2009-2011,0,146.7,,,146.7,"Ozone asthma ED visits (children), Estimated annual rate (under age 18)"
653,Borough,1,2005-2007,0,136.1,,,136.1,"Ozone asthma ED visits (children), Estimated annual rate (under age 18)"
653,Borough,2,2015-2017,0,87.3,,,87.3,"Ozone asthma ED visits (children), Estimated annual rate (under age 18)"
653,Borough,2,2012-2014,0,104.3,,,104.3,"Ozone asthma ED visits (children), Estimated annual rate (under age 18)"
653,Borough,2,2009-2011,0,101.0,,,101.0,"Ozone asthma ED visits (children), Estimated annual rate (under age 18)"
653,Borough,2,2005-2007,0,79.0,,,79.0,"Ozone asthma ED visits (children), Estimated annual rate (under age 18)"
653,Borough,3,2015-2017,0,113.3,,,113.3,"Ozone asthma ED visits (children), Estimated annual rate (under age 18)"
653,Borough,3,2012-2014,0,127.2,,,127.2,"Ozone asthma ED visits (children), Estimated annual rate (under age 18)"
653,Borough,3,2009-2011,0,135.7,,,135.7,"Ozone asthma ED visits (children), Estimated annual rate (under age 18)"
653,Borough,3,2005-2007,0,120.1,,,120.1,"Ozone asthma ED visits (children), Estimated annual rate (under age 18)"
653,Borough,4,2015-2017,0,67.3,,,67.3,"Ozone asthma ED visits (children), Estimated annual rate (under age 18)"
653,Borough,4,2012-2014,0,74.0,,,74.0,"Ozone asthma ED visits (children), Estimated annual rate (under age 18)"
653,Borough,4,2009-2011,0,84.1,,,84.1,"Ozone asthma ED visits (children), Estimated annual rate (under age 18)"
653,Borough,4,2005-2007,0,65.7,,,65.7,"Ozone asthma ED visits (children), Estimated annual rate (under age 18)"
653,Borough,5,2015-2017,0,52.0,,,52.0,"Ozone asthma ED visits (children), Estimated annual rate (under age 18)"
653,Borough,5,2012-2014,0,62.5,,,62.5,"Ozone asthma ED visits (children), Estimated annual rate (under age 18)"
653,Borough,5,2009-2011,0,67.9,,,67.9,"Ozone asthma ED visits (children), Estimated annual rate (under age 18)"
653,Borough,5,2005-2007,0,49.9,,,49.9,"Ozone asthma ED visits (children), Estimated annual rate (under age 18)"
653,UHF42,101,2015-2017,0,79.5,,,79.5,"Ozone asthma ED visits (children), Estimated annual rate (under age 18)"
653,UHF42,101,2012-2014,0,102.7,,,102.7,"Ozone asthma ED visits (children), Estimated annual rate (under age 18)"
653,UHF42,101,2009-2011,0,66.2,,,66.2,"Ozone asthma ED visits (children), Estimated annual rate (under age 18)"
653,UHF42,101,2005-2007,0,68.3,,,68.3,"Ozone asthma ED visits (children), Estimated annual rate (under age 18)"
653,UHF42,102,2015-2017,0,143.0,,,143.0,"Ozone asthma ED visits (children), Estimated annual rate (under age 18)"
653,UHF42,102,2012-2014,0,184.4,,,184.4,"Ozone asthma ED visits (children), Estimated annual rate (under age 18)"
653,UHF42,102,2009-2011,0,79.3,,,79.3,"Ozone asthma ED visits (children), Estimated annual rate (under age 18)"
653,UHF42,102,2005-2007,0,114.5,,,114.5,"Ozone asthma ED visits (children), Estimated annual rate (under age 18)"
653,UHF42,103,2015-2017,0,187.8,,,187.8,"Ozone asthma ED visits (children), Estimated annual rate (under age 18)"
653,UHF42,103,2012-2014,0,232.6,,,232.6,"Ozone asthma ED visits (children), Estimated annual rate (under age 18)"
653,UHF42,103,2009-2011,0,125.0,,,125.0,"Ozone asthma ED visits (children), Estimated annual rate (under age 18)"
653,UHF42,103,2005-2007,0,115.8,,,115.8,"Ozone asthma ED visits (children), Estimated annual rate (under age 18)"
653,UHF42,104,2015-2017,0,131.3,,,131.3,"Ozone asthma ED visits (children), Estimated annual rate (under age 18)"
653,UHF42,104,2012-2014,0,164.3,,,164.3,"Ozone asthma ED visits (children), Estimated annual rate (under age 18)"
653,UHF42,104,2009-2011,0,116.0,,,116.0,"Ozone asthma ED visits (children), Estimated annual rate (under age 18)"
653,UHF42,104,2005-2007,0,114.6,,,114.6,"Ozone asthma ED visits (children), Estimated annual rate (under age 18)"
653,UHF42,105,2015-2017,0,199.6,,,199.6,"Ozone asthma ED visits (children), Estimated annual rate (under age 18)"
653,UHF42,105,2012-2014,0,234.9,,,234.9,"Ozone asthma ED visits (children), Estimated annual rate (under age 18)"
653,UHF42,105,2009-2011,0,183.9,,,183.9,"Ozone asthma ED visits (children), Estimated annual rate (under age 18)"
653,UHF42,105,2005-2007,0,159.6,,,159.6,"Ozone asthma ED visits (children), Estimated annual rate (under age 18)"
653,UHF42,106,2015-2017,0,220.8,,,220.8,"Ozone asthma ED visits (children), Estimated annual rate (under age 18)"
653,UHF42,106,2012-2014,0,248.9,,,248.9,"Ozone asthma ED visits (children), Estimated annual rate (under age 18)"
653,UHF42,106,2009-2011,0,202.0,,,202.0,"Ozone asthma ED visits (children), Estimated annual rate (under age 18)"
653,UHF42,106,2005-2007,0,171.2,,,171.2,"Ozone asthma ED visits (children), Estimated annual rate (under age 18)"
653,UHF42,107,2015-2017,0,225.0,,,225.0,"Ozone asthma ED visits (children), Estimated annual rate (under age 18)"
653,UHF42,107,2012-2014,0,237.6,,,237.6,"Ozone asthma ED visits (children), Estimated annual rate (under age 18)"
653,UHF42,107,2009-2011,0,206.3,,,206.3,"Ozone asthma ED visits (children), Estimated annual rate (under age 18)"
653,UHF42,107,2005-2007,0,169.4,,,169.4,"Ozone asthma ED visits (children), Estimated annual rate (under age 18)"
653,UHF42,201,2015-2017,0,36.5,,,36.5,"Ozone asthma ED visits (children), Estimated annual rate (under age 18)"
653,UHF42,201,2012-2014,0,50.5,,,50.5,"Ozone asthma ED visits (children), Estimated annual rate (under age 18)"
653,UHF42,201,2009-2011,0,58.6,,,58.6,"Ozone asthma ED visits (children), Estimated annual rate (under age 18)"
653,UHF42,201,2005-2007,0,42.7,,,42.7,"Ozone asthma ED visits (children), Estimated annual rate (under age 18)"
653,UHF42,202,2015-2017,0,62.6,,,62.6,"Ozone asthma ED visits (children), Estimated annual rate (under age 18)"
653,UHF42,202,2012-2014,0,87.6,,,87.6,"Ozone asthma ED visits (children), Estimated annual rate (under age 18)"
653,UHF42,202,2009-2011,0,95.3,,,95.3,"Ozone asthma ED visits (children), Estimated annual rate (under age 18)"
653,UHF42,202,2005-2007,0,77.1,,,77.1,"Ozone asthma ED visits (children), Estimated annual rate (under age 18)"
