MeasureID,GeoType,GeoID,Time,ban_summary_flag,Value,CI,Note,DisplayValue,MeasureName
386,Borough,1,Summer 2021,0,29.8428,,,29.8,
386,Borough,1,Summer 2020,0,30.85,,,30.8,
386,Borough,1,Summer 2019,0,29.87,,,29.9,
386,Borough,1,Summer 2018,0,30.78,,,30.8,
386,Borough,1,Summer 2017,0,28.85,,,28.8,
386,Borough,1,Summer 2016,0,33.09,,,33.1,
386,Borough,1,Summer 2015,0,30.39,,,30.4,
386,Borough,1,Summer 2014,0,31.15,,,31.1,
386,Borough,1,Summer 2013,0,31.25,,,31.2,
386,Borough,1,Summer 2012,0,34.61,,,34.6,
386,Borough,1,Summer 2011,0,32.91,,,32.9,
386,Borough,1,Summer 2010,0,33.16,,,33.2,
386,Borough,1,Summer 2009,0,25.3,,,25.3,
386,Borough,1,2-Year Summer Average 2009-2010,1,23.7,,,23.7,
386,Borough,2,Summer 2021,0,30.461,,,30.5,
386,Borough,2,Summer 2020,0,29.69,,,29.7,
386,Borough,2,Summer 2019,0,31.07,,,31.1,
386,Borough,2,Summer 2018,0,30.87,,,30.9,
386,Borough,2,Summer 2017,0,30.26,,,30.3,
386,Borough,2,Summer 2016,0,33.98,,,34.0,
386,Borough,2,Summer 2015,0,32.48,,,32.5,
386,Borough,2,Summer 2014,0,31.29,,,31.3,
386,Borough,2,Summer 2013,0,31.13,,,31.1,
386,Borough,2,Summer 2012,0,33.89,,,33.9,
386,Borough,2,Summer 2011,0,33.19,,,33.2,
386,Borough,2,Summer 2010,0,33.83,,,33.8,
386,Borough,2,Summer 2009,0,26.27,,,26.3,
386,Borough,2,2-Year Summer Average 2009-2010,1,28.0,,,28.0,
386,Borough,3,Summer 2021,0,27.8587,,,27.9,
386,Borough,3,Summer 2020,0,28.77,,,28.8,
386,Borough,3,Summer 2019,0,25.85,,,25.8,
386,Borough,3,Summer 2018,0,26.98,,,27.0,
386,Borough,3,Summer 2017,0,25.33,,,25.3,
386,Borough,3,Summer 2016,0,30.3,,,30.3,
386,Borough,3,Summer 2015,0,27.77,,,27.8,
386,Borough,3,Summer 2014,0,27.0,,,27.0,
386,Borough,3,Summer 2013,0,26.33,,,26.3,
386,Borough,3,Summer 2012,0,29.21,,,29.2,
386,Borough,3,Summer 2011,0,27.27,,,27.3,
386,Borough,3,Summer 2010,0,28.21,,,28.2,
386,Borough,3,Summer 2009,0,20.44,,,20.4,
386,Borough,3,2-Year Summer Average 2009-2010,1,27.5,,,27.5,
386,Borough,4,Summer 2021,0,30.9372,,,30.9,
386,Borough,4,Summer 2020,0,30.52,,,30.5,
386,Borough,4,Summer 2019,0,32.18,,,32.2,
386,Borough,4,Summer 2018,0,31.46,,,31.5,
386,Borough,4,Summer 2017,0,30.83,,,30.8,
386,Borough,4,Summer 2016,0,33.98,,,34.0,
386,Borough,4,Summer 2015,0,32.36,,,32.4,
386,Borough,4,Summer 2014,0,32.43,,,32.4,
386,Borough,4,Summer 2013,0,31.6,,,31.6,
386,Borough,4,Summer 2012,0,34.5,,,34.5,
386,Borough,4,Summer 2011,0,33.72,,,33.7,
386,Borough,4,Summer 2010,0,34.07,,,34.1,
386,Borough,4,Summer 2009,0,26.85,,,26.8,
386,Borough,4,2-Year Summer Average 2009-2010,1,28.3,,,28.3,
386,Borough,5,Summer 2021,0,29.5332,,,29.5,
386,Borough,5,Summer 2020,0,28.61,,,28.6,
386,Borough,5,Summer 2019,0,29.29,,,29.3,
386,Borough,5,Summer 2018,0,29.81,,,29.8,
386,Borough,5,Summer 2017,0,28.46,,,28.5,
386,Borough,5,Summer 2016,0,35.11,,,35.1,
386,Borough,5,Summer 2015,0,32.59,,,32.6,
386,Borough,5,Summer 2014,0,31.41,,,31.4,
386,Borough,5,Summer 2013,0,31.3,,,31.3,
386,Borough,5,Summer 2012,0,33.77,,,33.8,
386,Borough,5,Summer 2011,0,34.16,,,34.2,
386,Borough,5,Summer 2010,0,35.17,,,35.2,
386,Borough,5,Summer 2009,0,26.72,,,26.7,
386,Borough,5,2-Year Summer Average 2009-2010,1,30.0,,,30.0,
386,UHF42,101,Summer 2021,0,28.9974,,,29.0,
386,UHF42,101,Summer 2020,0,28.49,,,28.5,
386,UHF42,101,Summer 2019,0,28.43,,,28.4,
386,UHF42,101,Summer 2018,0,29.8,,,29.8,
386,UHF42,101,Summer 2017,0,27.53,,,27.5,
386,UHF42,101,Summer 2016,0,32.46,,,32.5,
386,UHF42,101,Summer 2015,0,28.72,,,28.7,
386,UHF42,101,Summer 2014,0,30.45,,,30.4,
386,UHF42,101,Summer 2013,0,30.37,,,30.4,
386,UHF42,101,Summer 2012,0,33.72,,,33.7,
386,UHF42,101,Summer 2011,0,31.24,,,31.2,
386,UHF42,101,Summer 2010,0,31.91,,,31.9,
386,UHF42,101,Summer 2009,0,23.67,,,23.7,
386,UHF42,101,2-Year Summer Average 2009-2010,1,28.37,,,28.4,
386,UHF42,102,Summer 2021,0,30.3727,,,30.4,
386,UHF42,102,Summer 2020,0,30.85,,,30.8,
386,UHF42,102,Summer 2019,0,30.34,,,30.3,
386,UHF42,102,Summer 2018,0,31.24,,,31.2,
386,UHF42,102,Summer 2017,0,29.01,,,29.0,
386,UHF42,102,Summer 2016,0,33.21,,,33.2,
386,UHF42,102,Summer 2015,0,29.93,,,29.9,
386,UHF42,102,Summer 2014,0,31.49,,,31.5,
386,UHF42,102,Summer 2013,0,31.68,,,31.7,
386,UHF42,102,Summer 2012,0,35.09,,,35.1,
386,UHF42,102,Summer 2011,0,33.44,,,33.4,
386,UHF42,102,Summer 2010,0,33.96,,,34.0,
386,UHF42,102,Summer 2009,0,26.82,,,26.8,
386,UHF42,102,2-Year Summer Average 2009-2010,1,28.64,,,28.6,
386,UHF42,103,Summer 2021,0,29.9976,,,30.0,
386,UHF42,103,Summer 2020,0,30.17,,,30.2,
386,UHF42,103,Summer 2019,0,29.64,,,29.6,
386,UHF42,103,Summer 2018,0,30.6,,,30.6,
386,UHF42,103,Summer 2017,0,28.34,,,28.3,
386,UHF42,103,Summer 2016,0,32.78,,,32.8,
386,UHF42,103,Summer 2015,0,29.53,,,29.5,
386,UHF42,103,Summer 2014,0,30.7,,,30.7,
386,UHF42,103,Summer 2013,0,30.79,,,30.8,
386,UHF42,103,Summer 2012,0,34.08,,,34.1,
386,UHF42,103,Summer 2011,0,32.08,,,32.1,
386,UHF42,103,Summer 2010,0,32.53,,,32.5,
386,UHF42,103,Summer 2009,0,24.47,,,24.5,
386,UHF42,103,2-Year Summer Average 2009-2010,1,27.48,,,27.5,
386,UHF42,104,Summer 2021,0,30.2923,,,30.3,
386,UHF42,104,Summer 2020,0,32.05,,,32.0,
386,UHF42,104,Summer 2019,0,30.87,,,30.9,
386,UHF42,104,Summer 2018,0,31.52,,,31.5,
386,UHF42,104,Summer 2017,0,29.79,,,29.8,
386,UHF42,104,Summer 2016,0,33.63,,,33.6,
386,UHF42,104,Summer 2015,0,31.41,,,31.4,
386,UHF42,104,Summer 2014,0,31.93,,,31.9,
386,UHF42,104,Summer 2013,0,32.06,,,32.1,
386,UHF42,104,Summer 2012,0,35.44,,,35.4,
386,UHF42,104,Summer 2011,0,34.24,,,34.2,
386,UHF42,104,Summer 2010,0,34.31,,,34.3,
386,UHF42,104,Summer 2009,0,26.72,,,26.7,
386,UHF42,104,2-Year Summer Average 2009-2010,1,28.68,,,28.7,
386,UHF42,105,Summer 2021,0,28.9789,,,29.0,
386,UHF42,105,Summer 2020,0,30.15,,,30.1,
386,UHF42,105,Summer 2019,0,29.06,,,29.1,
386,UHF42,105,Summer 2018,0,29.96,,,30.0,
386,UHF42,105,Summer 2017,0,27.8,,,27.8,
386,UHF42,105,Summer 2016,0,32.31,,,32.3,
386,UHF42,105,Summer 2015,0,29.65,,,29.6,
386,UHF42,105,Summer 2014,0,30.07,,,30.1,
386,UHF42,105,Summer 2013,0,30.15,,,30.1,
386,UHF42,105,Summer 2012,0,33.42,,,33.4,
386,UHF42,105,Summer 2011,0,31.46,,,31.5,
386,UHF42,105,Summer 2010,0,31.63,,,31.6,
386,UHF42,105,Summer 2009,0,23.08,,,23.1,
386,UHF42,105,2-Year Summer Average 2009-2010,1,26.72,,,26.7,
386,UHF42,106,Summer 2021,0,29.2026,,,29.2,
386,UHF42,106,Summer 2020,0,30.13,,,30.1,
386,UHF42,106,Summer 2019,0,28.62,,,28.6,
386,UHF42,106,Summer 2018,0,29.68,,,29.7,
386,UHF42,106,Summer 2017,0,27.72,,,27.7,
386,UHF42,106,Summer 2016,0,32.34,,,32.3,
386,UHF42,106,Summer 2015,0,29.93,,,29.9,
386,UHF42,106,Summer 2014,0,29.91,,,29.9,
386,UHF42,106,Summer 2013,0,29.92,,,29.9,
386,UHF42,106,Summer 2012,0,33.23,,,33.2,
386,UHF42,106,Summer 2011,0,31.12,,,31.1,
386,UHF42,106,Summer 2010,0,31.25,,,31.2,
386,UHF42,106,Summer 2009,0,22.64,,,22.6,
386,UHF42,106,2-Year Summer Average 2009-2010,1,26.33,,,26.3,
386,UHF42,107,Summer 2021,0,29.452,,,29.5,
386,UHF42,107,Summer 2020,0,31.49,,,31.5,
